白雪公主,2室2厅,92.21平米,https://sh.lianjia.com/chengjiao/107101321397.html,2019.07.24,486,挂牌525万,成交周期71天,52706,低楼层(共6层),2004年建板楼,南 , 简装
万兆家园(一期),2室2厅,76.07平米,https://sh.lianjia.com/chengjiao/107101550597.html,2019.07.24,382,挂牌398万,成交周期6天,50217,高楼层(共6层),2000年建板楼,南 , 简装
黎明花园,2室1厅,52.64平米,https://sh.lianjia.com/chengjiao/107101559062.html,2019.07.23,223,挂牌234万,成交周期3天,42364,高楼层(共6层),1996年建板楼,南 , 其他
华宝花园,2室2厅,94.74平米,https://sh.lianjia.com/chengjiao/107101399892.html,2019.07.23,470,挂牌500万,成交周期48天,49610,低楼层(共6层),1995年建板楼,南 , 简装
茂盛城市花园,2室1厅,67平米,https://sh.lianjia.com/chengjiao/107100794566.html,2019.07.22,490,挂牌510万,成交周期256天,73135,低楼层(共6层),1994年建板楼,南 , 简装
园艺新村,3室1厅,70.47平米,https://sh.lianjia.com/chengjiao/107101313336.html,2019.07.21,364,挂牌385万,成交周期71天,51654,中楼层(共6层),1995年建板楼,南 北 , 简装
园艺新村,2室2厅,70.44平米,https://sh.lianjia.com/chengjiao/107101406168.html,2019.07.19,378,挂牌385万,成交周期42天,53592,中楼层(共6层),1995年建板楼,南 北 , 精装
宝仪花苑,2室2厅,81.11平米,https://sh.lianjia.com/chengjiao/107101496981.html,2019.07.19,481,挂牌494万,成交周期16天,59303,高楼层(共6层),1997年建板楼,南 , 精装
佳宝新村,2室1厅,70.3平米,https://sh.lianjia.com/chengjiao/107101337970.html,2019.07.18,320,挂牌329万,成交周期60天,45520,中楼层(共7层),1996年建板楼,南 , 精装
欣源公寓,3室2厅,105.73平米,https://sh.lianjia.com/chengjiao/107101093484.html,2019.07.14,511,挂牌528万,成交周期129天,48331,低楼层(共6层),1995年建板楼,南 , 精装
摩登堂,3室1厅,91.77平米,https://sh.lianjia.com/chengjiao/107101404522.html,2019.07.14,615,挂牌640万,成交周期37天,67016,低楼层(共18层),2012年建板楼,南 , 精装
东方花园三期,1室1厅,57.41平米,https://sh.lianjia.com/chengjiao/107101440937.html,2019.07.14,484,挂牌500万,成交周期27天,84306,高楼层(共15层),2008年建板楼,南 , 精装
欣源公寓,1室2厅,57.12平米,https://sh.lianjia.com/chengjiao/107101247609.html,2019.07.13,298,挂牌303万,成交周期83天,52040,高楼层(共6层),1995年建板楼,南 北 , 精装
万科魅力之城,2室2厅,90.54平米,https://sh.lianjia.com/chengjiao/107101443116.html,2019.07.11,580,挂牌588万,成交周期23天,64061,中楼层(共5层),2004年建板楼,南 , 精装
三佳花苑,2室2厅,79.44平米,https://sh.lianjia.com/chengjiao/107101407371.html,2019.07.11,520,挂牌540万,成交周期33天,65459,中楼层(共6层),1995年建板楼,南 , 精装
摩登堂,1室2厅,66平米,https://sh.lianjia.com/chengjiao/107101280840.html,2019.07.10,418,挂牌435万,成交周期69天,63334,高楼层(共18层),2010年建板楼,南 , 简装
新都名园,1室2厅,54.2平米,https://sh.lianjia.com/chengjiao/107101412521.html,2019.07.07,278,挂牌298万,成交周期28天,51292,中楼层(共11层),2010年建板楼,南 , 精装
园艺新村,3室2厅,70.44平米,https://sh.lianjia.com/chengjiao/107101475934.html,2019.07.06,344,挂牌355万,成交周期9天,48836,高楼层(共6层),1995年建板楼,南 北 , 精装
摩登堂,2室2厅,90.06平米,https://sh.lianjia.com/chengjiao/107101311988.html,2019.07.04,530,挂牌550万,成交周期54天,58850,低楼层(共16层),2010年建板楼,南 , 精装
万科城市花园,2室2厅,89.33平米,https://sh.lianjia.com/chengjiao/107101341170.html,2019.07.01,390,挂牌408万,成交周期42天,43659,中楼层(共12层),1995年建塔楼,北 , 精装
万科城市花园,3室2厅,104.28平米,https://sh.lianjia.com/chengjiao/107101479036.html,2019.06.30,480,挂牌515万,成交周期2天,46030,中楼层(共7层),1994年建板楼,南 , 其他
三佳花苑,2室1厅,57.42平米,https://sh.lianjia.com/chengjiao/107101188981.html,2019.06.30,395,挂牌410万,成交周期88天,68792,中楼层(共5层),1995年建板楼,南 , 精装
万科城市花园,2室2厅,72.71平米,https://sh.lianjia.com/chengjiao/107101338174.html,2019.06.30,354,挂牌365万,成交周期42天,48632,高楼层(共7层),1995年建板楼,南 , 简装
园艺新村,2室2厅,70.44平米,https://sh.lianjia.com/chengjiao/107101364095.html,2019.06.30,366,挂牌375万,成交周期33天,51889,高楼层(共6层),1995年建板楼,南 , 精装
万兆家园(一期),2室1厅,75.48平米,https://sh.lianjia.com/chengjiao/107101394769.html,2019.06.29,363,挂牌380万,成交周期25天,48093,高楼层(共6层),2000年建板楼,南 , 简装
茂盛花苑,2室1厅,54.16平米,https://sh.lianjia.com/chengjiao/107101374591.html,2019.06.29,206,挂牌215万,成交周期31天,38036,低楼层(共6层),1994年建板楼,南 , 简装
茂盛城市花园,2室1厅,73平米,https://sh.lianjia.com/chengjiao/107101133314.html,2019.06.29,518,挂牌525万,成交周期103天,70959,高楼层(共6层),1999年建板楼,南 , 精装
万泰花园,2室1厅,66.07平米,https://sh.lianjia.com/chengjiao/107101458535.html,2019.06.28,345,挂牌355万,成交周期6天,52218,高楼层(共6层),1997年建板楼,南 , 精装
万科城市花园,2室2厅,73.19平米,https://sh.lianjia.com/chengjiao/107101470595.html,2019.06.27,250,挂牌250万,成交周期1天,34158,中楼层(共7层),1994年建板楼,南 , 其他
白雪公主,2室2厅,96.02平米,https://sh.lianjia.com/chengjiao/107101099727.html,2019.06.25,523,挂牌550万,成交周期108天,54468,高楼层(共11层),2004年建板楼,南 , 精装
三佳花苑,2室1厅,50.77平米,https://sh.lianjia.com/chengjiao/107100968108.html,2019.06.24,360,挂牌368万,成交周期159天,70909,高楼层(共6层),1996年建板楼,南 , 简装
万科城市花园,2室1厅,65.42平米,https://sh.lianjia.com/chengjiao/107101261220.html,2019.06.24,314,挂牌330万,成交周期59天,47998,中楼层(共12层),1994年建塔楼,北 , 精装
西郊英园,1室1厅,59.09平米,https://sh.lianjia.com/chengjiao/107100334901.html,2019.06.19,268,挂牌280万,成交周期385天,45355,低楼层(共11层),2011年建板楼,南 , 精装
欣源公寓,2室2厅,87.76平米,https://sh.lianjia.com/chengjiao/107101299254.html,2019.06.17,423,挂牌445万,成交周期40天,48200,中楼层(共6层),1995年建板楼,南 , 精装
广海花园,2室1厅,60.95平米,https://sh.lianjia.com/chengjiao/107101102133.html,2019.06.17,318,挂牌345万,成交周期100天,52174,中楼层(共6层),1994年建板楼,南 , 精装
万科城市花园,2室2厅,73.73平米,https://sh.lianjia.com/chengjiao/107101350194.html,2019.06.15,357,挂牌368万,成交周期24天,48420,中楼层(共7层),1994年建板塔结合,东 西 , 精装
茂盛城市花园,3室1厅,85.94平米,https://sh.lianjia.com/chengjiao/107101125223.html,2019.06.15,605,挂牌630万,成交周期92天,70398,低楼层(共6层),1999年建板楼,南 , 简装
黎明花园,2室1厅,55平米,https://sh.lianjia.com/chengjiao/107100752125.html,2019.06.14,250,挂牌259万,成交周期234天,45455,高楼层(共6层),1995年建板楼,南 北 , 精装
佳宝新村,2室1厅,61.2平米,https://sh.lianjia.com/chengjiao/107101406213.html,2019.06.11,289,挂牌296万,成交周期3天,47223,低楼层(共6层),1994年建板楼,南 , 精装
万泰花园,2室1厅,65.76平米,https://sh.lianjia.com/chengjiao/107101398712.html,2019.06.08,366,挂牌368万,成交周期3天,55657,低楼层(共6层),1997年建板楼,南 , 简装
牡丹公寓,2室1厅,61.96平米,https://sh.lianjia.com/chengjiao/107101271992.html,2019.06.06,316,挂牌330万,成交周期38天,51001,低楼层(共6层),1996年建板楼,南 , 精装
宝仪花苑,2室1厅,55.38平米,https://sh.lianjia.com/chengjiao/107100284509.html,2019.06.04,379,挂牌399万,成交周期388天,68365,低楼层(共6层),1998年建板楼,南 , 精装
万科城市花园,3室2厅,104.94平米,https://sh.lianjia.com/chengjiao/107101178104.html,2019.06.03,514,挂牌528万,成交周期64天,48981,低楼层(共12层),1995年建塔楼,东北 , 精装
万科城市花园,2室1厅,65.42平米,https://sh.lianjia.com/chengjiao/107101053767.html,2019.06.03,323,挂牌335万,成交周期98天,49374,高楼层(共12层),1994年建塔楼,北 , 精装
水清年华花园,1室1厅,60.04平米,https://sh.lianjia.com/chengjiao/107101339349.html,2019.06.02,313,挂牌320万,成交周期14天,52132,中楼层(共11层),2011年建板楼,南 , 精装
华夏茗苑(一期),2室2厅,88.52平米,https://sh.lianjia.com/chengjiao/107100696362.html,2019.06.02,579,挂牌630万,成交周期241天,65409,低楼层(共6层),2006年建板楼,南 北 , 精装
华莘花园,2室2厅,79.98平米,https://sh.lianjia.com/chengjiao/107001191905.html,2019.06.02,359,挂牌380万,成交周期681天,44887,低楼层(共6层),1999年建板楼,南 , 简装
佳宝新村,2室1厅,68.22平米,https://sh.lianjia.com/chengjiao/107101289145.html,2019.06.02,286,挂牌300万,成交周期29天,41850,高楼层(共6层),1994年建板楼,南 , 简装
华宝花园,3室2厅,99.81平米,https://sh.lianjia.com/chengjiao/107101239879.html,2019.05.31,488,挂牌518万,成交周期43天,48893,中楼层(共6层),1995年建板楼,南 , 简装
万科城市花园,1室1厅,50.23平米,https://sh.lianjia.com/chengjiao/107101347381.html,2019.05.31,278,挂牌289万,成交周期9天,55346,高楼层(共6层),1994年建板楼,南 , 精装
华夏茗苑(一期),2室2厅,93.86平米,https://sh.lianjia.com/chengjiao/107101201362.html,2019.05.30,590,挂牌600万,成交周期53天,62860,中楼层(共6层),2006年建板楼,南 , 精装
万科城市花园,1室1厅,50.23平米,https://sh.lianjia.com/chengjiao/107101104843.html,2019.05.27,265,挂牌275万,成交周期78天,52758,中楼层(共6层),1994年建板楼,南 北 , 精装
万科城市花园,4室2厅,101.16平米,https://sh.lianjia.com/chengjiao/107100443770.html,2019.05.27,487,挂牌490万,成交周期325天,48142,高楼层(共7层),1994年建板楼,南 , 精装
广海花园,3室1厅,87.09平米,https://sh.lianjia.com/chengjiao/107101175970.html,2019.05.27,467,挂牌485万,成交周期57天,53623,中楼层(共6层),1995年建板楼,南 , 精装
万科城花新园,3室2厅,98.57平米,https://sh.lianjia.com/chengjiao/107101272153.html,2019.05.22,638,挂牌655万,成交周期23天,64726,高楼层(共11层),2010年建板楼,南 , 精装
万兆家园(一期),2室2厅,91.85平米,https://sh.lianjia.com/chengjiao/107100831526.html,2019.05.21,408,挂牌440万,成交周期179天,44421,高楼层(共6层),2000年建板楼,南 , 精装
东方花园二期,2室2厅,89.84平米,https://sh.lianjia.com/chengjiao/107100813975.html,2019.05.20,677,挂牌710万,成交周期186天,75357,中楼层(共8层),2005年建板楼,南 , 精装
东方花园(一期),2室2厅,78平米,https://sh.lianjia.com/chengjiao/107001464047.html,2019.05.20,415,挂牌425万,成交周期752天,53206,中楼层(共6层),1999年建板楼,南 北 , 简装
水清年华花园,1室1厅,59.34平米,https://sh.lianjia.com/chengjiao/107101098269.html,2019.05.17,300,挂牌328万,成交周期70天,50557,中楼层(共11层),2011年建板楼,南 , 精装
三佳花苑,2室1厅,55.84平米,https://sh.lianjia.com/chengjiao/107101162934.html,2019.05.17,392,挂牌415万,成交周期50天,70201,低楼层(共6层),1994年建板楼,南 , 精装
广海花园,3室2厅,102.28平米,https://sh.lianjia.com/chengjiao/107101129212.html,2019.05.16,550,挂牌555万,成交周期60天,53774,低楼层(共6层),1997年建板楼,南 , 精装
西郊英园,1室2厅,65.24平米,https://sh.lianjia.com/chengjiao/107101132734.html,2019.05.15,325,挂牌330万,成交周期58天,49817,中楼层(共11层),2010年建板楼,南 西 , 精装
万科城市花园,2室2厅,73.19平米,https://sh.lianjia.com/chengjiao/107100862447.html,2019.05.14,351,挂牌355万,成交周期160天,47958,中楼层(共7层),1994年建板楼,东 东南 西 , 精装
茂盛城市花园,2室1厅,72.32平米,https://sh.lianjia.com/chengjiao/107101230120.html,2019.05.14,515,挂牌540万,成交周期28天,71212,中楼层(共6层),1994年建板楼,南 , 毛坯
三佳花苑,2室1厅,68.78平米,https://sh.lianjia.com/chengjiao/107101238992.html,2019.05.13,437,挂牌453万,成交周期24天,63464,低楼层(共6层),1995年建板楼,南 , 简装
蒲汇新村,2室1厅,65.68平米,https://sh.lianjia.com/chengjiao/107101287222.html,2019.05.12,422,挂牌435万,成交周期8天,64251,中楼层(共6层),1994年建板楼,南 , 精装
万科七宝国际,2房间0卫,57.94平米,https://sh.lianjia.com/chengjiao/107101309078.html,2019.05.12,230,挂牌255万,成交周期2天,39697,中楼层(共8层),板楼,南 , 其他
广海花园,2室1厅,67.17平米,https://sh.lianjia.com/chengjiao/107100603836.html,2019.05.10,335,挂牌345万,成交周期252天,49874,高楼层(共6层),1994年建板楼,南 , 精装
佳宝新村,2室1厅,64.95平米,https://sh.lianjia.com/chengjiao/107101170160.html,2019.05.09,298,挂牌315万,成交周期41天,45882,中楼层(共6层),1994年建板楼,南 , 精装
新都名园,1室1厅,52.63平米,https://sh.lianjia.com/chengjiao/107101091251.html,2019.05.09,288,挂牌299万,成交周期64天,54627,中楼层(共11层),2010年建板楼,南 , 精装
牡丹公寓,1室1厅,54.31平米,https://sh.lianjia.com/chengjiao/107101284389.html,2019.05.08,258,挂牌265万,成交周期5天,47506,高楼层(共6层),1996年建板楼,南 , 精装
黎明花园,2室2厅,77.4平米,https://sh.lianjia.com/chengjiao/107100573104.html,2019.05.07,308,挂牌320万,成交周期258天,39794,高楼层(共6层),1994年建板楼,南 , 精装
万科城市花园,3室2厅,97.18平米,https://sh.lianjia.com/chengjiao/107100602202.html,2019.05.06,443,挂牌455万,成交周期248天,45586,中楼层(共8层),1995年建板楼,南 , 精装
金泰公寓,3室2厅,104.15平米,https://sh.lianjia.com/chengjiao/107100956467.html,2019.05.06,586,挂牌610万,成交周期115天,56266,低楼层(共6层),2000年建板楼,南 , 简装
茂盛城市花园,2室1厅,67.03平米,https://sh.lianjia.com/chengjiao/107101198726.html,2019.05.05,520,挂牌530万,成交周期29天,77578,低楼层(共6层),1994年建板楼,南 , 简装
摩登堂,2室1厅,90.06平米,https://sh.lianjia.com/chengjiao/107101141916.html,2019.05.05,540,挂牌560万,成交周期45天,59961,高楼层(共16层),2010年建板楼,南 , 精装
佳宝新村,2室1厅,65.23平米,https://sh.lianjia.com/chengjiao/107101233867.html,2019.05.04,317,挂牌325万,成交周期17天,48598,中楼层(共6层),1994年建板楼,南 , 简装
东方花园三期,2室2厅,90.96平米,https://sh.lianjia.com/chengjiao/107100667312.html,2019.05.04,720,挂牌790万,成交周期224天,79156,高楼层(共18层),2008年建板楼,南 , 精装
秀枫翠谷,2室1厅,76.82平米,https://sh.lianjia.com/chengjiao/107100534389.html,2019.04.30,420,挂牌440万,成交周期266天,54674,高楼层(共6层),1994年建板楼,南 , 精装
宝仪花苑,1室2厅,56.8平米,https://sh.lianjia.com/chengjiao/107100672773.html,2019.04.28,362,挂牌380万,成交周期215天,63733,高楼层(共6层),1998年建板楼,南 北 , 精装
三佳花苑,2室1厅,56.36平米,https://sh.lianjia.com/chengjiao/107101123570.html,2019.04.28,375,挂牌390万,成交周期43天,66537,低楼层(共6层),1994年建板楼,南 , 精装
万科城市花园,3室2厅,94.99平米,https://sh.lianjia.com/chengjiao/107101118011.html,2019.04.25,465,挂牌475万,成交周期42天,48953,低楼层(共7层),1994年建板楼,南 , 精装
汇宝公寓,3室2厅,108.06平米,https://sh.lianjia.com/chengjiao/107101219625.html,2019.04.25,408,挂牌450万,成交周期12天,37757,高楼层(共6层),2000年建板楼,东 南 北 , 简装
万科城市花园,3室2厅,97.18平米,https://sh.lianjia.com/chengjiao/107101169373.html,2019.04.24,452,挂牌470万,成交周期26天,46471,中楼层(共8层),1995年建板楼,南 , 简装
宝仪花苑,2室2厅,72.3平米,https://sh.lianjia.com/chengjiao/107101223939.html,2019.04.22,455,挂牌469万,成交周期8天,62933,低楼层(共6层),1997年建板楼,南 , 简装
富丽公寓(东区),2室2厅,89.05平米,https://sh.lianjia.com/chengjiao/107101095116.html,2019.04.21,420,挂牌440万,成交周期45天,47165,高楼层(共6层),1995年建板楼,南 , 精装
牡丹公寓,2室1厅,70.99平米,https://sh.lianjia.com/chengjiao/107101222340.html,2019.04.19,378,挂牌390万,成交周期6天,53247,低楼层(共6层),1996年建板楼,南 , 精装
宝隆新村,2室1厅,70.84平米,https://sh.lianjia.com/chengjiao/107100784194.html,2019.04.19,410,挂牌418万,成交周期166天,57877,高楼层(共6层),1993年建板楼,南 , 精装
万科魅力之城,2室2厅,94.53平米,https://sh.lianjia.com/chengjiao/107101171143.html,2019.04.18,550,挂牌565万,成交周期20天,58183,中楼层(共4层),2004年建板楼,南 , 精装
万科城市花园,2室2厅,65.42平米,https://sh.lianjia.com/chengjiao/107100931603.html,2019.04.18,315,挂牌340万,成交周期107天,48151,中楼层(共12层),1994年建塔楼,北 , 精装
万科城市花园,1室2厅,50.23平米,https://sh.lianjia.com/chengjiao/107101087641.html,2019.04.17,270,挂牌285万,成交周期43天,53753,中楼层(共6层),1994年建板楼,南 , 精装
