春申景城湖滨晨韵,2室2厅,98.16平米,https://sh.lianjia.com/chengjiao/107010048772.html,2016.03.23,430,挂牌430万,成交周期791天,43807,高楼层(共17层),2005年建板楼,南 , 其他
薇馨家园,2室2厅,84.37平米,https://sh.lianjia.com/chengjiao/107010070190.html,2016.03.20,230,挂牌230万,成交周期341天,27261,高楼层(共6层),1994年建板楼,南 , 其他
高兴花园,2室1厅,70.23平米,https://sh.lianjia.com/chengjiao/107010050094.html,2016.03.19,208,挂牌210万,成交周期782天,29617,高楼层(共6层),1998年建板楼,南 , 其他
中城绿苑,2室2厅,85.91平米,https://sh.lianjia.com/chengjiao/107010066941.html,2016.03.18,465,挂牌0万,成交周期784天,54127,低楼层(共14层),2005年建板楼,南 , 其他
上海春城,2室1厅,65.18平米,https://sh.lianjia.com/chengjiao/107010061235.html,2016.03.16,350,挂牌350万,成交周期862天,53698,低楼层(共6层),2004年建板楼,暂无数据 , 其他
薇馨家园,2室1厅,78.82平米,https://sh.lianjia.com/chengjiao/107010057618.html,2016.03.15,183,挂牌188万,成交周期336天,23218,高楼层(共6层),1994年建板楼,南 , 其他
森安苑,2室2厅,73.67平米,https://sh.lianjia.com/chengjiao/107010068267.html,2016.03.15,245,挂牌248万,成交周期337天,33257,中楼层(共6层),2002年建板楼,南 , 其他
虹景苑,2室1厅,51.46平米,https://sh.lianjia.com/chengjiao/107010067593.html,2016.03.15,163,挂牌165万,成交周期342天,31676,低楼层(共6层),1999年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,107.52平米,https://sh.lianjia.com/chengjiao/107010068664.html,2016.03.14,630,挂牌0万,成交周期782天,58594,中楼层(共14层),2011年建板楼,南 , 其他
薇馨家园,2室1厅,56.11平米,https://sh.lianjia.com/chengjiao/107010064091.html,2016.03.13,158,挂牌160万,成交周期334天,28124,高楼层(共6层),1994年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,107.87平米,https://sh.lianjia.com/chengjiao/107010052104.html,2016.03.12,520,挂牌525万,成交周期908天,48207,低楼层(共14层),2011年建板楼,南 , 其他
春申景城湖畔林语,2室1厅,70.47平米,https://sh.lianjia.com/chengjiao/107010068103.html,2016.03.10,445,挂牌490万,成交周期906天,63148,中楼层(共17层),2007年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,93.37平米,https://sh.lianjia.com/chengjiao/107010068047.html,2016.03.10,525,挂牌535万,成交周期778天,56228,高楼层(共17层),2005年建板楼,南 , 其他
江南欣苑(闵行),2室2厅,89.24平米,https://sh.lianjia.com/chengjiao/107010062181.html,2016.03.10,338,挂牌338万,成交周期372天,37876,低楼层(共14层),2008年建板楼,南 , 其他
蔷薇新村,3室1厅,92.63平米,https://sh.lianjia.com/chengjiao/107010060434.html,2016.03.08,203,挂牌205万,成交周期342天,21862,中楼层(共6层),1995年建板楼,暂无数据 , 其他
银河新都,2室1厅,77.18平米,https://sh.lianjia.com/chengjiao/107010049529.html,2016.03.07,176,挂牌176万,成交周期775天,22804,低楼层(共14层),2010年建板楼,暂无数据 , 其他
蔷薇八村,3室1厅,88.11平米,https://sh.lianjia.com/chengjiao/107010065935.html,2016.03.07,234,挂牌232万,成交周期327天,26479,高楼层(共6层),1994年建板楼,南 , 其他
银泰苑,2室2厅,85.37平米,https://sh.lianjia.com/chengjiao/107010063594.html,2016.03.06,247,挂牌248万,成交周期610天,28933,高楼层(共10层),2009年建板楼,南 , 其他
都市宜家苑,2室2厅,85.06平米,https://sh.lianjia.com/chengjiao/107010062871.html,2016.03.06,270,挂牌268万,成交周期362天,31743,高楼层(共6层),2004年建板楼,南 , 其他
银河新都,2室2厅,83.53平米,https://sh.lianjia.com/chengjiao/107010062371.html,2016.03.04,259,挂牌265万,成交周期772天,31007,低楼层(共11层),2006年建板楼,南 , 其他
银河新都,1室1厅,51.28平米,https://sh.lianjia.com/chengjiao/107010061954.html,2016.03.03,140,挂牌145万,成交周期771天,27302,低楼层(共13层),2010年建板楼,南 , 其他
蔷薇新村,2室1厅,79.09平米,https://sh.lianjia.com/chengjiao/107010063887.html,2016.03.03,190,挂牌190万,成交周期337天,24024,高楼层(共6层),1995年建板楼,南 , 其他
普乐三村,2室1厅,81.84平米,https://sh.lianjia.com/chengjiao/107010062832.html,2016.03.02,204,挂牌205万,成交周期322天,24866,中楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,63.87平米,https://sh.lianjia.com/chengjiao/107010061564.html,2016.03.02,232,挂牌232万,成交周期765天,36324,低楼层(共6层),1998年建板楼,南 , 其他
虹景苑,2室1厅,75.16平米,https://sh.lianjia.com/chengjiao/107010065645.html,2016.03.02,200,挂牌200万,成交周期329天,26610,中楼层(共6层),1997年建板楼,暂无数据 , 其他
高兴花园,2室1厅,63.46平米,https://sh.lianjia.com/chengjiao/107010050986.html,2016.03.01,220,挂牌197万,成交周期763天,34668,低楼层(共6层),1996年建板楼,南 , 其他
华唐苑,2室2厅,88.45平米,https://sh.lianjia.com/chengjiao/107010063657.html,2016.02.29,239,挂牌239万,成交周期356天,27021,高楼层(共6层),2000年建板楼,南 , 其他
高兴花园,2室1厅,68.03平米,https://sh.lianjia.com/chengjiao/107010061166.html,2016.02.29,216,挂牌216万,成交周期762天,31751,高楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,59.15平米,https://sh.lianjia.com/chengjiao/107010064023.html,2016.02.28,240,挂牌240万,成交周期761天,40575,中楼层(共6层),1996年建板楼,南 , 其他
银河新都,2室1厅,68.75平米,https://sh.lianjia.com/chengjiao/107010053165.html,2016.02.28,220,挂牌220万,成交周期767天,32000,中楼层(共11层),2010年建板楼,暂无数据 , 其他
高兴花园,2室1厅,69.81平米,https://sh.lianjia.com/chengjiao/107010062284.html,2016.02.28,260,挂牌350万,成交周期762天,37244,中楼层(共6层),1998年建板楼,暂无数据 , 其他
华唐苑,2室2厅,82.22平米,https://sh.lianjia.com/chengjiao/107010064329.html,2016.02.28,220,挂牌220万,成交周期355天,26758,高楼层(共6层),1998年建板楼,南 , 其他
高兴花园,3室1厅,97.56平米,https://sh.lianjia.com/chengjiao/107010062016.html,2016.02.27,280,挂牌280万,成交周期761天,28701,高楼层(共6层),1998年建板楼,南 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107010063947.html,2016.02.27,150,挂牌149万,成交周期143天,27071,中楼层(共6层),1995年建板楼,南 , 其他
森安苑,2室2厅,70.7平米,https://sh.lianjia.com/chengjiao/107010060963.html,2016.02.27,190,挂牌190万,成交周期320天,26875,低楼层(共6层),2002年建板楼,南 , 其他
虹梅南苑,2室1厅,70.54平米,https://sh.lianjia.com/chengjiao/107010057225.html,2016.02.27,178,挂牌180万,成交周期316天,25234,中楼层(共6层),1995年建板楼,南 , 其他
森安苑,1室1厅,54.37平米,https://sh.lianjia.com/chengjiao/107010061715.html,2016.02.27,142,挂牌145万,成交周期320天,26118,高楼层(共6层),2002年建板楼,南 , 其他
春馨苑,2室2厅,78.67平米,https://sh.lianjia.com/chengjiao/107010055161.html,2016.02.24,245,挂牌245万,成交周期428天,31143,中楼层(共6层),1999年建板楼,暂无数据 , 其他
普乐三村,2室1厅,73.22平米,https://sh.lianjia.com/chengjiao/107010055368.html,2016.02.23,167,挂牌170万,成交周期314天,22740,高楼层(共6层),1996年建板楼,南 , 其他
银河新都,2室1厅,67.57平米,https://sh.lianjia.com/chengjiao/107010062354.html,2016.02.23,240,挂牌240万,成交周期762天,35519,高楼层(共11层),2010年建板楼,南 , 其他
银河新都,2室1厅,72.06平米,https://sh.lianjia.com/chengjiao/107010060734.html,2016.02.23,250,挂牌250万,成交周期762天,34694,中楼层(共11层),2007年建板楼,南 , 其他
普乐三村,2室1厅,56.23平米,https://sh.lianjia.com/chengjiao/107010052840.html,2016.02.21,138,挂牌138万,成交周期1507天,24543,高楼层(共6层),1996年建板楼,南 , 其他
上海春城,1室2厅,65.24平米,https://sh.lianjia.com/chengjiao/107010048906.html,2016.02.20,325,挂牌325万,成交周期837天,49817,低楼层(共6层),2004年建板楼,暂无数据 , 其他
华唐苑,2室2厅,100.01平米,https://sh.lianjia.com/chengjiao/107010059757.html,2016.02.20,252,挂牌255万,成交周期347天,25198,高楼层(共6层),2004年建板楼,南 , 其他
蔷薇八村,3室1厅,87.79平米,https://sh.lianjia.com/chengjiao/107010056447.html,2016.02.02,175,挂牌175万,成交周期293天,19934,高楼层(共6层),1994年建板楼,南 , 其他
上海春城,2室2厅,103.75平米,https://sh.lianjia.com/chengjiao/107010041036.html,2016.01.31,374,挂牌374万,成交周期817天,36049,中楼层(共16层),2003年建板楼,暂无数据 , 其他
高兴花园,2室1厅,64.56平米,https://sh.lianjia.com/chengjiao/107010042334.html,2016.01.31,185,挂牌185万,成交周期733天,28656,低楼层(共6层),1996年建板楼,南 , 其他
普乐三村,2室1厅,75.19平米,https://sh.lianjia.com/chengjiao/107010059022.html,2016.01.31,215,挂牌222万,成交周期410天,28595,中楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,70.04平米,https://sh.lianjia.com/chengjiao/107010056605.html,2016.01.31,240,挂牌240万,成交周期734天,34267,低楼层(共6层),1998年建板楼,南 , 其他
蔷薇新村,2室2厅,84.03平米,https://sh.lianjia.com/chengjiao/107010047435.html,2016.01.30,175,挂牌174.5万,成交周期304天,20767,低楼层(共6层),1998年建板楼,暂无数据 , 其他
常兴家园,2室1厅,62.88平米,https://sh.lianjia.com/chengjiao/107010055772.html,2016.01.30,262,挂牌262万,成交周期533天,41667,低楼层(共6层),1999年建板楼,南 , 其他
高兴花园,2室1厅,67.39平米,https://sh.lianjia.com/chengjiao/107010057123.html,2016.01.30,216,挂牌216万,成交周期732天,32053,中楼层(共6层),1996年建板楼,暂无数据 , 其他
虹梅菁典,3室2厅,85.11平米,https://sh.lianjia.com/chengjiao/107010058288.html,2016.01.30,335,挂牌335万,成交周期88天,39361,高楼层(共19层),2011年建板楼,南 , 其他
徐汇芳邻,2室1厅,57.87平米,https://sh.lianjia.com/chengjiao/107010040518.html,2016.01.28,133,挂牌140万,成交周期290天,22983,低楼层(共6层),1994年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,94.41平米,https://sh.lianjia.com/chengjiao/107010057552.html,2016.01.28,472,挂牌480万,成交周期864天,49995,中楼层(共25层),2011年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,94.41平米,https://sh.lianjia.com/chengjiao/107010058602.html,2016.01.28,520,挂牌520万,成交周期864天,55079,中楼层(共25层),2011年建板楼,南 , 其他
高兴花园,2室1厅,62.43平米,https://sh.lianjia.com/chengjiao/107010057544.html,2016.01.27,220,挂牌220万,成交周期729天,35240,低楼层(共6层),1996年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,108.7平米,https://sh.lianjia.com/chengjiao/107010058372.html,2016.01.26,602,挂牌602万,成交周期862天,55382,高楼层(共14层),2011年建板楼,南 , 其他
高兴花园,2室1厅,70.86平米,https://sh.lianjia.com/chengjiao/107010040070.html,2016.01.25,187,挂牌187万,成交周期727天,26391,高楼层(共6层),1996年建板楼,南 , 其他
虹梅菁典,1室2厅,64.4平米,https://sh.lianjia.com/chengjiao/107010054046.html,2016.01.25,240,挂牌250万,成交周期639天,37268,中楼层(共19层),2011年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,108.17平米,https://sh.lianjia.com/chengjiao/107010053134.html,2016.01.25,480,挂牌480万,成交周期522天,44375,中楼层(共16层),2005年建板楼,南 , 其他
高兴花园,2室1厅,59.5平米,https://sh.lianjia.com/chengjiao/107010055140.html,2016.01.24,200,挂牌200万,成交周期726天,33614,中楼层(共6层),1996年建板楼,南 , 其他
春申景城湖畔林语,1室0厅,83.58平米,https://sh.lianjia.com/chengjiao/107010053557.html,2016.01.24,417,挂牌417万,成交周期861天,49893,低楼层(共17层),2008年建板楼,暂无数据 , 其他
春申景城湖滨晨韵,2室2厅,84.85平米,https://sh.lianjia.com/chengjiao/107010055744.html,2016.01.24,420,挂牌425万,成交周期732天,49500,低楼层(共17层),2005年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,94.41平米,https://sh.lianjia.com/chengjiao/107010056902.html,2016.01.24,495,挂牌0万,成交周期860天,52431,高楼层(共25层),2011年建板楼,南 , 其他
徐汇芳邻,2室2厅,64.45平米,https://sh.lianjia.com/chengjiao/107010056881.html,2016.01.24,158,挂牌160万,成交周期286天,24438,中楼层(共6层),1994年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,85.3平米,https://sh.lianjia.com/chengjiao/107010057215.html,2016.01.24,410,挂牌410万,成交周期1479天,48066,高楼层(共16层),2005年建板楼,南 , 其他
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107010055151.html,2016.01.23,175,挂牌175万,成交周期731天,32170,中楼层(共14层),2010年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,103.35平米,https://sh.lianjia.com/chengjiao/107010054266.html,2016.01.23,505,挂牌505万,成交周期860天,48864,低楼层(共17层),2007年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,100.09平米,https://sh.lianjia.com/chengjiao/107010056734.html,2016.01.21,470,挂牌460万,成交周期729天,46958,中楼层(共16层),2005年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,92.36平米,https://sh.lianjia.com/chengjiao/107010036196.html,2016.01.21,353,挂牌353万,成交周期857天,38221,低楼层(共17层),2007年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,109.63平米,https://sh.lianjia.com/chengjiao/107010045516.html,2016.01.19,425,挂牌425万,成交周期856天,38767,低楼层(共17层),2007年建板楼,暂无数据 , 其他
蔷薇八村,2室2厅,90.62平米,https://sh.lianjia.com/chengjiao/107010056218.html,2016.01.19,223,挂牌225万,成交周期279天,24609,高楼层(共6层),1998年建板楼,南 , 其他
银泰苑,2室2厅,84.97平米,https://sh.lianjia.com/chengjiao/107010055533.html,2016.01.18,245,挂牌400万,成交周期563天,28834,中楼层(共11层),2009年建板楼,南 , 其他
蔷薇八村,2室1厅,75.96平米,https://sh.lianjia.com/chengjiao/107010056162.html,2016.01.18,168,挂牌168万,成交周期278天,22052,高楼层(共6层),1998年建板楼,南 , 其他
中城绿苑,2室2厅,87.52平米,https://sh.lianjia.com/chengjiao/107010055100.html,2016.01.17,370,挂牌370万,成交周期723天,42277,高楼层(共14层),2005年建板楼,暂无数据 , 其他
莲花新村,2室1厅,60.19平米,https://sh.lianjia.com/chengjiao/107010049306.html,2016.01.17,156,挂牌160万,成交周期721天,25918,中楼层(共6层),1998年建板楼,南 , 其他
银河新都,2室1厅,68.11平米,https://sh.lianjia.com/chengjiao/107010053412.html,2016.01.16,190,挂牌390万,成交周期724天,27897,低楼层(共11层),2006年建板楼,暂无数据 , 其他
春申景城湖滨晨韵,2室2厅,67.13平米,https://sh.lianjia.com/chengjiao/107010049376.html,2016.01.16,338,挂牌340万,成交周期724天,50351,高楼层(共17层),2005年建板楼,南 , 其他
莲花新村,2室1厅,60.19平米,https://sh.lianjia.com/chengjiao/107010052601.html,2016.01.16,158,挂牌158万,成交周期720天,26251,中楼层(共6层),1998年建板楼,南 , 其他
银河新都,2室1厅,72.74平米,https://sh.lianjia.com/chengjiao/107010054729.html,2016.01.13,219,挂牌219万,成交周期721天,30108,低楼层(共11层),2006年建板楼,南 , 其他
源梦苑,2室2厅,87.51平米,https://sh.lianjia.com/chengjiao/107010052642.html,2016.01.12,234,挂牌234万,成交周期308天,26740,中楼层(共6层),2002年建板楼,南 , 其他
普乐二村,2室1厅,51.64平米,https://sh.lianjia.com/chengjiao/107010052561.html,2016.01.12,135,挂牌135万,成交周期274天,26143,中楼层(共6层),1998年建板楼,南 , 其他
莲花新村,3室1厅,86.26平米,https://sh.lianjia.com/chengjiao/107010052429.html,2016.01.10,218,挂牌218万,成交周期1465天,25273,高楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,69.03平米,https://sh.lianjia.com/chengjiao/107010047826.html,2016.01.09,187,挂牌187万,成交周期711天,27090,高楼层(共6层),1996年建板楼,南 , 其他
上海春城,3室2厅,100.85平米,https://sh.lianjia.com/chengjiao/107010044635.html,2016.01.09,350,挂牌528万,成交周期795天,34706,低楼层(共8层),2002年建板楼,南 , 其他
银河新都,2室2厅,96.96平米,https://sh.lianjia.com/chengjiao/107010048863.html,2016.01.09,249,挂牌250万,成交周期717天,25681,高楼层(共12层),2010年建板楼,暂无数据 , 其他
高兴花园,2室1厅,61.07平米,https://sh.lianjia.com/chengjiao/107010051440.html,2016.01.08,178,挂牌178万,成交周期710天,29147,低楼层(共6层),1996年建板楼,南 , 其他
蔷薇八村,2室1厅,90.77平米,https://sh.lianjia.com/chengjiao/107010050844.html,2016.01.07,208,挂牌218万,成交周期267天,22916,低楼层(共6层),1998年建板楼,南 , 其他
中城绿苑,1室1厅,52.59平米,https://sh.lianjia.com/chengjiao/107010051736.html,2016.01.07,249,挂牌249万,成交周期713天,47348,高楼层(共11层),2005年建板楼,南 , 其他
徐汇芳邻,2室2厅,97.44平米,https://sh.lianjia.com/chengjiao/107010050736.html,2016.01.05,260,挂牌260万,成交周期267天,26684,中楼层(共6层),2001年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,94.37平米,https://sh.lianjia.com/chengjiao/107010045751.html,2016.01.04,450,挂牌460万,成交周期840天,47685,高楼层(共25层),2011年建板楼,南 , 其他
普乐二村,2室1厅,51.72平米,https://sh.lianjia.com/chengjiao/107010046795.html,2016.01.04,140,挂牌140万,成交周期266天,27069,中楼层(共6层),1998年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,107.52平米,https://sh.lianjia.com/chengjiao/107010046897.html,2016.01.04,500,挂牌0万,成交周期840天,46503,高楼层(共14层),2011年建板楼,南 , 其他
春馨苑,3室2厅,103.28平米,https://sh.lianjia.com/chengjiao/107010050821.html,2016.01.03,365,挂牌365万,成交周期376天,35341,高楼层(共6层),2003年建板楼,东南 , 其他
春申景城湖畔林语,2室2厅,75.52平米,https://sh.lianjia.com/chengjiao/107010050120.html,2015.12.31,370,挂牌380万,成交周期836天,48994,中楼层(共17层),2007年建板楼,南 , 其他
银河新都,2室2厅,67.91平米,https://sh.lianjia.com/chengjiao/107010048636.html,2015.12.31,215,挂牌215万,成交周期708天,31660,中楼层(共11层),2010年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,109.89平米,https://sh.lianjia.com/chengjiao/107010022660.html,2015.12.31,414,挂牌360万,成交周期1064天,37675,中楼层(共14层),2011年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,73.59平米,https://sh.lianjia.com/chengjiao/107010049257.html,2015.12.30,365,挂牌0万,成交周期707天,49600,中楼层(共17层),2005年建板楼,南 , 其他
虹梅南苑,2室2厅,70.54平米,https://sh.lianjia.com/chengjiao/107010042462.html,2015.12.30,166,挂牌170万,成交周期257天,23533,高楼层(共6层),1995年建板楼,南 , 其他
普乐三村,2室1厅,76.52平米,https://sh.lianjia.com/chengjiao/107010049523.html,2015.12.29,166,挂牌165.5万,成交周期258天,21629,高楼层(共6层),1996年建板楼,南 , 其他
森安苑,2室1厅,73.56平米,https://sh.lianjia.com/chengjiao/107010044842.html,2015.12.29,180,挂牌180万,成交周期260天,24470,中楼层(共6层),2002年建板楼,南 , 其他
上海春城,2室2厅,95.62平米,https://sh.lianjia.com/chengjiao/107010046446.html,2015.12.29,390,挂牌395万,成交周期672天,40787,中楼层(共10层),2004年建板楼,南 , 其他
银河新都,2室1厅,67.57平米,https://sh.lianjia.com/chengjiao/107010047522.html,2015.12.27,190,挂牌190万,成交周期704天,28119,高楼层(共11层),2007年建板楼,暂无数据 , 其他
银河新都,2室1厅,72.05平米,https://sh.lianjia.com/chengjiao/107010046683.html,2015.12.27,200,挂牌200万,成交周期704天,27759,低楼层(共12层),2006年建板楼,南 , 其他
银河新都,2室1厅,74.13平米,https://sh.lianjia.com/chengjiao/107010042405.html,2015.12.26,197,挂牌197万,成交周期703天,26575,低楼层(共12层),2006年建板楼,南 , 其他
普乐三村,3室1厅,81.6平米,https://sh.lianjia.com/chengjiao/107010048592.html,2015.12.25,182,挂牌181.5万,成交周期396天,22243,高楼层(共6层),1997年建板楼,暂无数据 , 其他
高兴花园,2室1厅,70.06平米,https://sh.lianjia.com/chengjiao/107010046270.html,2015.12.25,178,挂牌178万,成交周期696天,25407,高楼层(共6层),1996年建板楼,南 , 其他
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107010045460.html,2015.12.22,163,挂牌163万,成交周期699天,29964,低楼层(共14层),2010年建板楼,暂无数据 , 其他
蔷薇八村,2室2厅,88.11平米,https://sh.lianjia.com/chengjiao/107010045643.html,2015.12.20,194,挂牌198万,成交周期249天,21962,高楼层(共6层),1994年建板楼,暂无数据 , 其他
高兴花园,2室1厅,70.28平米,https://sh.lianjia.com/chengjiao/107010044302.html,2015.12.19,182,挂牌0万,成交周期690天,25897,高楼层(共6层),1996年建板楼,南 , 其他
银河新都,2室1厅,73.77平米,https://sh.lianjia.com/chengjiao/107010044814.html,2015.12.18,200,挂牌205万,成交周期695天,27112,中楼层(共12层),2010年建板楼,南 , 其他
上海春城,2室2厅,94.4平米,https://sh.lianjia.com/chengjiao/107010043090.html,2015.12.18,400,挂牌0万,成交周期773天,42373,低楼层(共11层),2004年建板楼,南 , 其他
高兴花园,2室1厅,67.74平米,https://sh.lianjia.com/chengjiao/107010040801.html,2015.12.18,165,挂牌310万,成交周期689天,24358,中楼层(共6层),1996年建板楼,南 , 其他
锦梅馨苑,2室2厅,100.98平米,https://sh.lianjia.com/chengjiao/107010043725.html,2015.12.16,358,挂牌365万,成交周期531天,35453,低楼层(共19层),2010年建板楼,南 , 其他
常兴家园,1室1厅,52.58平米,https://sh.lianjia.com/chengjiao/107010038378.html,2015.12.15,165,挂牌350万,成交周期487天,31381,高楼层(共6层),1999年建板楼,南 , 其他
蔷薇新村,1室2厅,71平米,https://sh.lianjia.com/chengjiao/107010041446.html,2015.12.15,99,挂牌275万,成交周期1438天,13944,高楼层(共6层),1995年建板楼,暂无数据 , 其他
高兴花园,--室--厅,56.17平米,https://sh.lianjia.com/chengjiao/107010040874.html,2015.12.14,156,挂牌170万,成交周期685天,27773,低楼层(共6层),1996年建板楼,暂无数据 , 其他
上海春城,3室2厅,104.27平米,https://sh.lianjia.com/chengjiao/107010042397.html,2015.12.13,373,挂牌373万,成交周期768天,35773,中楼层(共17层),2004年建板楼,南 , 其他
中城绿苑,2室1厅,85.96平米,https://sh.lianjia.com/chengjiao/107010042984.html,2015.12.13,330,挂牌338万,成交周期688天,38390,低楼层(共14层),2005年建板楼,暂无数据 , 其他
常兴家园,1室1厅,52.58平米,https://sh.lianjia.com/chengjiao/107010043801.html,2015.12.13,165,挂牌250万,成交周期485天,31381,中楼层(共6层),1999年建板楼,南 , 其他
虹景苑,2室2厅,99.76平米,https://sh.lianjia.com/chengjiao/107010040823.html,2015.12.11,249,挂牌255万,成交周期406天,24960,中楼层(共6层),2008年建板楼,南 , 其他
高兴花园,2室1厅,77.26平米,https://sh.lianjia.com/chengjiao/107010036908.html,2015.12.09,205,挂牌205万,成交周期681天,26534,高楼层(共6层),1998年建板楼,南 , 其他
普乐三村,2室1厅,63.25平米,https://sh.lianjia.com/chengjiao/107010040649.html,2015.12.09,148,挂牌0万,成交周期238天,23321,高楼层(共6层),1995年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,98.16平米,https://sh.lianjia.com/chengjiao/107010042902.html,2015.12.07,400,挂牌425万,成交周期684天,40750,低楼层(共17层),2005年建板楼,南 , 其他
春馨苑,2室1厅,76.16平米,https://sh.lianjia.com/chengjiao/107010038305.html,2015.12.05,198,挂牌198万,成交周期390天,25998,低楼层(共6层),1999年建板楼,南 , 其他
虹梅南苑,2室1厅,74.94平米,https://sh.lianjia.com/chengjiao/107010029879.html,2015.12.01,164,挂牌165万,成交周期228天,21885,中楼层(共6层),1997年建板楼,南 , 其他
中城绿苑,2室2厅,85.94平米,https://sh.lianjia.com/chengjiao/107010039046.html,2015.11.29,320,挂牌0万,成交周期674天,37236,中楼层(共14层),2005年建板楼,南 , 其他
上海春城,2室2厅,95.84平米,https://sh.lianjia.com/chengjiao/107010040763.html,2015.11.27,347,挂牌347万,成交周期752天,36207,低楼层(共11层),2002年建板楼,暂无数据 , 其他
高兴花园,2室1厅,74.57平米,https://sh.lianjia.com/chengjiao/107010038150.html,2015.11.24,198,挂牌198万,成交周期665天,26553,高楼层(共6层),1996年建板楼,南 , 其他
华唐苑,2室2厅,81.7平米,https://sh.lianjia.com/chengjiao/107010039449.html,2015.11.23,195,挂牌195万,成交周期258天,23868,高楼层(共6层),1998年建板楼,南 , 其他
上海春城,2室2厅,89.34平米,https://sh.lianjia.com/chengjiao/107010036828.html,2015.11.22,335,挂牌350万,成交周期747天,37498,高楼层(共9层),2003年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,92.56平米,https://sh.lianjia.com/chengjiao/107010031725.html,2015.11.22,350,挂牌353万,成交周期797天,37814,中楼层(共17层),2007年建板楼,南 , 其他
上海春城,2室2厅,95.35平米,https://sh.lianjia.com/chengjiao/107010037563.html,2015.11.21,377,挂牌377万,成交周期746天,39539,高楼层(共10层),2004年建板楼,南 , 其他
上海春城,2室2厅,95.35平米,https://sh.lianjia.com/chengjiao/107010037736.html,2015.11.21,377,挂牌377万,成交周期746天,39539,高楼层(共10层),2004年建板楼,南 , 其他
高兴花园,--室--厅,76.66平米,https://sh.lianjia.com/chengjiao/107010037751.html,2015.11.21,223,挂牌225万,成交周期663天,29025,低楼层(共6层),1998年建板楼,暂无数据 , 其他
中城绿苑,2室2厅,85.94平米,https://sh.lianjia.com/chengjiao/107010037089.html,2015.11.20,303,挂牌315万,成交周期665天,35258,低楼层(共14层),2005年建板楼,南 , 其他
高兴花园,2室1厅,70.13平米,https://sh.lianjia.com/chengjiao/107010038606.html,2015.11.20,174,挂牌174万,成交周期661天,24812,高楼层(共6层),1997年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,96.89平米,https://sh.lianjia.com/chengjiao/107010039041.html,2015.11.20,435,挂牌435万,成交周期667天,44897,中楼层(共17层),2005年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,85.73平米,https://sh.lianjia.com/chengjiao/107010031952.html,2015.11.18,350,挂牌350万,成交周期793天,40826,中楼层(共11层),2007年建板楼,暂无数据 , 其他
江南欣苑(闵行),2室2厅,96.59平米,https://sh.lianjia.com/chengjiao/107010036518.html,2015.11.15,300,挂牌302万,成交周期256天,31060,高楼层(共14层),2008年建板楼,南 , 其他
源梦苑,2室2厅,88.22平米,https://sh.lianjia.com/chengjiao/107010036738.html,2015.11.15,220,挂牌0万,成交周期473天,24938,高楼层(共6层),2000年建板楼,南 , 其他
都市宜家苑,2室2厅,88.18平米,https://sh.lianjia.com/chengjiao/107010038046.html,2015.11.14,240,挂牌240万,成交周期249天,27218,低楼层(共6层),2004年建板楼,暂无数据 , 其他
春申景城湖畔林语,2室2厅,103.6平米,https://sh.lianjia.com/chengjiao/107010036203.html,2015.11.14,455,挂牌460万,成交周期789天,43919,高楼层(共17层),2007年建板楼,南 , 其他
莲花新村,2室1厅,60.19平米,https://sh.lianjia.com/chengjiao/107010037512.html,2015.11.12,160,挂牌170万,成交周期655天,26583,高楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,68.03平米,https://sh.lianjia.com/chengjiao/107010034387.html,2015.11.10,170,挂牌170万,成交周期651天,24989,高楼层(共6层),1996年建板楼,暂无数据 , 其他
